Date_Time,Date,Time,HOBO_Number,Tank_ID,Treatment,Temperature_C,Host Connect,EOF
3/25/2019 13:00,3/25/2019,13:00,20523467,304,drying,11.75, , 
3/25/2019 18:00,3/25/2019,18:00,20523467,304,drying,11.67, , 
3/25/2019 15:00,3/25/2019,15:00,20523467,304,drying,11.62, , 
3/25/2019 19:00,3/25/2019,19:00,20523467,304,drying,11.62, , 
3/25/2019 12:00,3/25/2019,12:00,20523467,304,drying,11.58, , 
3/25/2019 4:00,3/25/2019,4:00,20523467,304,drying,11.54, , 
3/25/2019 14:00,3/25/2019,14:00,20523467,304,drying,11.54, , 
3/25/2019 20:00,3/25/2019,20:00,20523467,304,drying,11.45, , 
3/25/2019 21:00,3/25/2019,21:00,20523467,304,drying,11.37, , 
3/25/2019 22:00,3/25/2019,22:00,20523467,304,drying,11.19, , 
3/25/2019 11:00,3/25/2019,11:00,20523467,304,drying,11.15, , 
3/25/2019 23:00,3/25/2019,23:00,20523467,304,drying,11.15, , 
3/25/2019 5:00,3/25/2019,5:00,20523467,304,drying,11.11, , 
3/25/2019 10:00,3/25/2019,10:00,20523467,304,drying,10.85, , 
3/25/2019 6:00,3/25/2019,6:00,20523467,304,drying,10.77, , 
3/25/2019 7:00,3/25/2019,7:00,20523467,304,drying,10.38, , 
3/25/2019 8:00,3/25/2019,8:00,20523467,304,drying,10.04, , 
3/25/2019 9:00,3/25/2019,9:00,20523467,304,drying,10.04, , 
3/26/2019 18:00,3/26/2019,18:00,20523467,304,drying,13, , 
3/26/2019 17:00,3/26/2019,17:00,20523467,304,drying,11.92, , 
3/26/2019 19:00,3/26/2019,19:00,20523467,304,drying,11.88, , 
3/26/2019 15:00,3/26/2019,15:00,20523467,304,drying,11.67, , 
3/26/2019 16:00,3/26/2019,16:00,20523467,304,drying,11.67, , 
3/26/2019 20:00,3/26/2019,20:00,20523467,304,drying,11.45, , 
3/26/2019 21:00,3/26/2019,21:00,20523467,304,drying,11.15, , 
3/26/2019 0:00,3/26/2019,0:00,20523467,304,drying,11.02, , 
3/26/2019 1:00,3/26/2019,1:00,20523467,304,drying,10.89, , 
3/26/2019 2:00,3/26/2019,2:00,20523467,304,drying,10.85, , 
3/26/2019 3:00,3/26/2019,3:00,20523467,304,drying,10.77, , 
3/26/2019 22:00,3/26/2019,22:00,20523467,304,drying,10.77, , 
3/26/2019 4:00,3/26/2019,4:00,20523467,304,drying,10.59, , 
3/26/2019 5:00,3/26/2019,5:00,20523467,304,drying,10.51, , 
3/26/2019 6:00,3/26/2019,6:00,20523467,304,drying,10.34, , 
3/26/2019 23:00,3/26/2019,23:00,20523467,304,drying,10.29, , 
3/26/2019 7:00,3/26/2019,7:00,20523467,304,drying,10.12, , 
3/26/2019 8:00,3/26/2019,8:00,20523467,304,drying,9.91, , 
3/26/2019 14:00,3/26/2019,14:00,20523467,304,drying,9.86, , 
3/26/2019 9:00,3/26/2019,9:00,20523467,304,drying,9.74, , 
3/26/2019 10:00,3/26/2019,10:00,20523467,304,drying,9.65, , 
3/26/2019 13:00,3/26/2019,13:00,20523467,304,drying,9.61, , 
3/26/2019 11:00,3/26/2019,11:00,20523467,304,drying,9.56, , 
3/26/2019 12:00,3/26/2019,12:00,20523467,304,drying,9.56, , 
3/27/2019 17:00,3/27/2019,17:00,20523467,304,drying,15.44, , 
3/27/2019 18:00,3/27/2019,18:00,20523467,304,drying,15.31, , 
3/27/2019 16:00,3/27/2019,16:00,20523467,304,drying,14.33, , 
3/27/2019 19:00,3/27/2019,19:00,20523467,304,drying,13.77, , 
3/27/2019 20:00,3/27/2019,20:00,20523467,304,drying,13.04, , 
3/27/2019 15:00,3/27/2019,15:00,20523467,304,drying,13, , 
3/27/2019 21:00,3/27/2019,21:00,20523467,304,drying,12.4, , 
3/27/2019 14:00,3/27/2019,14:00,20523467,304,drying,11.84, , 
3/27/2019 22:00,3/27/2019,22:00,20523467,304,drying,11.75, , 
3/27/2019 23:00,3/27/2019,23:00,20523467,304,drying,11.19, , 
3/27/2019 13:00,3/27/2019,13:00,20523467,304,drying,10.42, , 
3/27/2019 0:00,3/27/2019,0:00,20523467,304,drying,9.82, , 
3/27/2019 1:00,3/27/2019,1:00,20523467,304,drying,9.26, , 
3/27/2019 12:00,3/27/2019,12:00,20523467,304,drying,9.26, , 
3/27/2019 2:00,3/27/2019,2:00,20523467,304,drying,8.75, , 
3/27/2019 3:00,3/27/2019,3:00,20523467,304,drying,8.23, , 
3/27/2019 11:00,3/27/2019,11:00,20523467,304,drying,8.02, , 
3/27/2019 4:00,3/27/2019,4:00,20523467,304,drying,7.63, , 
3/27/2019 5:00,3/27/2019,5:00,20523467,304,drying,7.2, , 
3/27/2019 10:00,3/27/2019,10:00,20523467,304,drying,6.9, , 
3/27/2019 6:00,3/27/2019,6:00,20523467,304,drying,6.78, , 
3/27/2019 7:00,3/27/2019,7:00,20523467,304,drying,6.26, , 
3/27/2019 9:00,3/27/2019,9:00,20523467,304,drying,6.17, , 
3/27/2019 8:00,3/27/2019,8:00,20523467,304,drying,5.92, , 
3/28/2019 17:00,3/28/2019,17:00,20523467,304,drying,17.16, , 
3/28/2019 18:00,3/28/2019,18:00,20523467,304,drying,16.64, , 
3/28/2019 16:00,3/28/2019,16:00,20523467,304,drying,16.39, , 
3/28/2019 19:00,3/28/2019,19:00,20523467,304,drying,16, , 
3/28/2019 20:00,3/28/2019,20:00,20523467,304,drying,15.36, , 
3/28/2019 15:00,3/28/2019,15:00,20523467,304,drying,15.01, , 
3/28/2019 21:00,3/28/2019,21:00,20523467,304,drying,14.97, , 
3/28/2019 22:00,3/28/2019,22:00,20523467,304,drying,14.5, , 
3/28/2019 23:00,3/28/2019,23:00,20523467,304,drying,14.15, , 
3/28/2019 14:00,3/28/2019,14:00,20523467,304,drying,13.51, , 
3/28/2019 13:00,3/28/2019,13:00,20523467,304,drying,12.22, , 
3/28/2019 0:00,3/28/2019,0:00,20523467,304,drying,10.64, , 
3/28/2019 12:00,3/28/2019,12:00,20523467,304,drying,10.59, , 
3/28/2019 1:00,3/28/2019,1:00,20523467,304,drying,10.12, , 
3/28/2019 2:00,3/28/2019,2:00,20523467,304,drying,9.56, , 
3/28/2019 11:00,3/28/2019,11:00,20523467,304,drying,9.18, , 
3/28/2019 3:00,3/28/2019,3:00,20523467,304,drying,9.01, , 
3/28/2019 4:00,3/28/2019,4:00,20523467,304,drying,8.53, , 
3/28/2019 5:00,3/28/2019,5:00,20523467,304,drying,8.02, , 
3/28/2019 10:00,3/28/2019,10:00,20523467,304,drying,7.85, , 
3/28/2019 6:00,3/28/2019,6:00,20523467,304,drying,7.55, , 
3/28/2019 7:00,3/28/2019,7:00,20523467,304,drying,7.08, , 
3/28/2019 9:00,3/28/2019,9:00,20523467,304,drying,7.03, , 
3/28/2019 8:00,3/28/2019,8:00,20523467,304,drying,6.78, , 
3/29/2019 17:00,3/29/2019,17:00,20523467,304,drying,18.62, , 
3/29/2019 16:00,3/29/2019,16:00,20523467,304,drying,18.02, , 
3/29/2019 18:00,3/29/2019,18:00,20523467,304,drying,17.72, , 
3/29/2019 19:00,3/29/2019,19:00,20523467,304,drying,17.16, , 
3/29/2019 15:00,3/29/2019,15:00,20523467,304,drying,16.69, , 
3/29/2019 20:00,3/29/2019,20:00,20523467,304,drying,16.69, , 
3/29/2019 21:00,3/29/2019,21:00,20523467,304,drying,16.34, , 
3/29/2019 22:00,3/29/2019,22:00,20523467,304,drying,16, , 
3/29/2019 14:00,3/29/2019,14:00,20523467,304,drying,15.7, , 
3/29/2019 23:00,3/29/2019,23:00,20523467,304,drying,15.7, , 
3/29/2019 13:00,3/29/2019,13:00,20523467,304,drying,15.1, , 
3/29/2019 0:00,3/29/2019,0:00,20523467,304,drying,13.64, , 
3/29/2019 12:00,3/29/2019,12:00,20523467,304,drying,13.47, , 
3/29/2019 1:00,3/29/2019,1:00,20523467,304,drying,13.17, , 
3/29/2019 2:00,3/29/2019,2:00,20523467,304,drying,12.7, , 
3/29/2019 11:00,3/29/2019,11:00,20523467,304,drying,12.4, , 
3/29/2019 3:00,3/29/2019,3:00,20523467,304,drying,12.18, , 
3/29/2019 4:00,3/29/2019,4:00,20523467,304,drying,11.75, , 
3/29/2019 10:00,3/29/2019,10:00,20523467,304,drying,11.67, , 
3/29/2019 5:00,3/29/2019,5:00,20523467,304,drying,11.32, , 
3/29/2019 6:00,3/29/2019,6:00,20523467,304,drying,10.98, , 
3/29/2019 9:00,3/29/2019,9:00,20523467,304,drying,10.68, , 
3/29/2019 7:00,3/29/2019,7:00,20523467,304,drying,10.64, , 
3/29/2019 8:00,3/29/2019,8:00,20523467,304,drying,10.42, , 
3/30/2019 12:00,3/30/2019,12:00,20523467,304,drying,16.3, , 
3/30/2019 0:00,3/30/2019,0:00,20523467,304,drying,15.31, , 
3/30/2019 1:00,3/30/2019,1:00,20523467,304,drying,14.97, , 
3/30/2019 11:00,3/30/2019,11:00,20523467,304,drying,14.67, , 
3/30/2019 2:00,3/30/2019,2:00,20523467,304,drying,14.5, , 
3/30/2019 3:00,3/30/2019,3:00,20523467,304,drying,14.24, , 
3/30/2019 4:00,3/30/2019,4:00,20523467,304,drying,13.77, , 
3/30/2019 10:00,3/30/2019,10:00,20523467,304,drying,13.68, , 
3/30/2019 5:00,3/30/2019,5:00,20523467,304,drying,13.43, , 
3/30/2019 6:00,3/30/2019,6:00,20523467,304,drying,13.21, , 
3/30/2019 7:00,3/30/2019,7:00,20523467,304,drying,12.91, , 
3/30/2019 9:00,3/30/2019,9:00,20523467,304,drying,12.91, , 
3/30/2019 8:00,3/30/2019,8:00,20523467,304,drying,12.74, , 
3/17/2019 18:00,3/17/2019,18:00,20523503,305,both,15.06, , 
3/17/2019 17:00,3/17/2019,17:00,20523503,305,both,14.45, , 
3/17/2019 19:00,3/17/2019,19:00,20523503,305,both,14.41, , 
3/17/2019 16:00,3/17/2019,16:00,20523503,305,both,14.07, , 
3/17/2019 20:00,3/17/2019,20:00,20523503,305,both,13.98, , 
3/17/2019 21:00,3/17/2019,21:00,20523503,305,both,13.68, , 
3/17/2019 22:00,3/17/2019,22:00,20523503,305,both,13.43, , 
3/17/2019 15:00,3/17/2019,15:00,20523503,305,both,13.12, , 
3/17/2019 23:00,3/17/2019,23:00,20523503,305,both,13.08, , 
3/17/2019 14:00,3/17/2019,14:00,20523503,305,both,12.27, , 
3/17/2019 13:00,3/17/2019,13:00,20523503,305,both,10.59, , 
3/17/2019 0:00,3/17/2019,0:00,20523503,305,both,9.48, , 
3/17/2019 1:00,3/17/2019,1:00,20523503,305,both,8.96, , 
3/17/2019 12:00,3/17/2019,12:00,20523503,305,both,8.96, , 
3/17/2019 2:00,3/17/2019,2:00,20523503,305,both,8.53, , 
3/17/2019 3:00,3/17/2019,3:00,20523503,305,both,8.02, , 
3/17/2019 11:00,3/17/2019,11:00,20523503,305,both,7.63, , 
3/17/2019 4:00,3/17/2019,4:00,20523503,305,both,7.55, , 
3/17/2019 5:00,3/17/2019,5:00,20523503,305,both,7.03, , 
3/17/2019 6:00,3/17/2019,6:00,20523503,305,both,6.65, , 
3/17/2019 10:00,3/17/2019,10:00,20523503,305,both,6.52, , 
3/17/2019 7:00,3/17/2019,7:00,20523503,305,both,6.26, , 
3/17/2019 9:00,3/17/2019,9:00,20523503,305,both,5.92, , 
3/17/2019 8:00,3/17/2019,8:00,20523503,305,both,5.79, , 
3/18/2019 18:00,3/18/2019,18:00,20523503,305,both,16.51, , 
3/18/2019 17:00,3/18/2019,17:00,20523503,305,both,16.47, , 
3/18/2019 16:00,3/18/2019,16:00,20523503,305,both,16.21, , 
3/18/2019 15:00,3/18/2019,15:00,20523503,305,both,15.83, , 
3/18/2019 19:00,3/18/2019,19:00,20523503,305,both,15.7, , 
3/18/2019 14:00,3/18/2019,14:00,20523503,305,both,15.18, , 
3/18/2019 20:00,3/18/2019,20:00,20523503,305,both,14.97, , 
3/18/2019 21:00,3/18/2019,21:00,20523503,305,both,14.37, , 
3/18/2019 13:00,3/18/2019,13:00,20523503,305,both,14.2, , 
3/18/2019 22:00,3/18/2019,22:00,20523503,305,both,13.9, , 
3/18/2019 23:00,3/18/2019,23:00,20523503,305,both,13.3, , 
3/18/2019 12:00,3/18/2019,12:00,20523503,305,both,13.17, , 
3/18/2019 0:00,3/18/2019,0:00,20523503,305,both,12.7, , 
3/18/2019 1:00,3/18/2019,1:00,20523503,305,both,12.4, , 
3/18/2019 11:00,3/18/2019,11:00,20523503,305,both,12.22, , 
3/18/2019 2:00,3/18/2019,2:00,20523503,305,both,12.18, , 
3/18/2019 3:00,3/18/2019,3:00,20523503,305,both,11.97, , 
3/18/2019 4:00,3/18/2019,4:00,20523503,305,both,11.62, , 
3/18/2019 5:00,3/18/2019,5:00,20523503,305,both,11.24, , 
3/18/2019 10:00,3/18/2019,10:00,20523503,305,both,11.15, , 
3/18/2019 6:00,3/18/2019,6:00,20523503,305,both,10.94, , 
3/18/2019 7:00,3/18/2019,7:00,20523503,305,both,10.59, , 
3/18/2019 9:00,3/18/2019,9:00,20523503,305,both,10.42, , 
3/18/2019 8:00,3/18/2019,8:00,20523503,305,both,10.38, , 
3/19/2019 18:00,3/19/2019,18:00,20523503,305,both,16.51, , 
3/19/2019 17:00,3/19/2019,17:00,20523503,305,both,16.39, , 
3/19/2019 19:00,3/19/2019,19:00,20523503,305,both,16.13, , 
3/19/2019 16:00,3/19/2019,16:00,20523503,305,both,15.91, , 
3/19/2019 20:00,3/19/2019,20:00,20523503,305,both,15.57, , 
3/19/2019 15:00,3/19/2019,15:00,20523503,305,both,15.14, , 
3/19/2019 21:00,3/19/2019,21:00,20523503,305,both,15.06, , 
3/19/2019 22:00,3/19/2019,22:00,20523503,305,both,14.5, , 
3/19/2019 14:00,3/19/2019,14:00,20523503,305,both,14.2, , 
3/19/2019 23:00,3/19/2019,23:00,20523503,305,both,13.98, , 
3/19/2019 13:00,3/19/2019,13:00,20523503,305,both,13.12, , 
3/19/2019 0:00,3/19/2019,0:00,20523503,305,both,12.87, , 
3/19/2019 12:00,3/19/2019,12:00,20523503,305,both,12.4, , 
3/19/2019 1:00,3/19/2019,1:00,20523503,305,both,12.35, , 
3/19/2019 2:00,3/19/2019,2:00,20523503,305,both,11.79, , 
3/19/2019 11:00,3/19/2019,11:00,20523503,305,both,11.45, , 
3/19/2019 3:00,3/19/2019,3:00,20523503,305,both,11.37, , 
3/19/2019 4:00,3/19/2019,4:00,20523503,305,both,10.89, , 
3/19/2019 5:00,3/19/2019,5:00,20523503,305,both,10.42, , 
3/19/2019 10:00,3/19/2019,10:00,20523503,305,both,10.25, , 
3/19/2019 6:00,3/19/2019,6:00,20523503,305,both,9.95, , 
3/19/2019 7:00,3/19/2019,7:00,20523503,305,both,9.61, , 
3/19/2019 9:00,3/19/2019,9:00,20523503,305,both,9.39, , 
3/19/2019 8:00,3/19/2019,8:00,20523503,305,both,9.22, , 
3/20/2019 17:00,3/20/2019,17:00,20523503,305,both,17.16, , 
3/20/2019 18:00,3/20/2019,18:00,20523503,305,both,17.07, , 
3/20/2019 16:00,3/20/2019,16:00,20523503,305,both,16.77, , 
3/20/2019 19:00,3/20/2019,19:00,20523503,305,both,16.6, , 
3/20/2019 20:00,3/20/2019,20:00,20523503,305,both,15.96, , 
3/20/2019 15:00,3/20/2019,15:00,20523503,305,both,15.87, , 
3/20/2019 21:00,3/20/2019,21:00,20523503,305,both,15.36, , 
3/20/2019 14:00,3/20/2019,14:00,20523503,305,both,15.01, , 
3/20/2019 22:00,3/20/2019,22:00,20523503,305,both,14.84, , 
3/20/2019 23:00,3/20/2019,23:00,20523503,305,both,14.41, , 
3/20/2019 13:00,3/20/2019,13:00,20523503,305,both,13.9, , 
3/20/2019 0:00,3/20/2019,0:00,20523503,305,both,13.47, , 
3/20/2019 1:00,3/20/2019,1:00,20523503,305,both,13.04, , 
3/20/2019 2:00,3/20/2019,2:00,20523503,305,both,12.61, , 
3/20/2019 12:00,3/20/2019,12:00,20523503,305,both,12.61, , 
3/20/2019 3:00,3/20/2019,3:00,20523503,305,both,12.14, , 
3/20/2019 4:00,3/20/2019,4:00,20523503,305,both,11.71, , 
3/20/2019 11:00,3/20/2019,11:00,20523503,305,both,11.49, , 
3/20/2019 5:00,3/20/2019,5:00,20523503,305,both,11.32, , 
3/20/2019 6:00,3/20/2019,6:00,20523503,305,both,10.89, , 
3/20/2019 10:00,3/20/2019,10:00,20523503,305,both,10.81, , 
3/20/2019 7:00,3/20/2019,7:00,20523503,305,both,10.51, , 
3/20/2019 8:00,3/20/2019,8:00,20523503,305,both,10.25, , 
3/20/2019 9:00,3/20/2019,9:00,20523503,305,both,10.25, , 
3/21/2019 16:00,3/21/2019,16:00,20523503,305,both,16.34, , 
3/21/2019 15:00,3/21/2019,15:00,20523503,305,both,16.21, , 
3/21/2019 17:00,3/21/2019,17:00,20523503,305,both,16.21, , 
3/21/2019 18:00,3/21/2019,18:00,20523503,305,both,16.04, , 
3/21/2019 14:00,3/21/2019,14:00,20523503,305,both,16, , 
3/21/2019 19:00,3/21/2019,19:00,20523503,305,both,15.61, , 
3/21/2019 13:00,3/21/2019,13:00,20523503,305,both,15.27, , 
3/21/2019 20:00,3/21/2019,20:00,20523503,305,both,15.1, , 
3/21/2019 21:00,3/21/2019,21:00,20523503,305,both,14.71, , 
3/21/2019 22:00,3/21/2019,22:00,20523503,305,both,14.28, , 
3/21/2019 0:00,3/21/2019,0:00,20523503,305,both,14.07, , 
3/21/2019 12:00,3/21/2019,12:00,20523503,305,both,14.03, , 
3/21/2019 23:00,3/21/2019,23:00,20523503,305,both,14.03, , 
3/21/2019 1:00,3/21/2019,1:00,20523503,305,both,13.64, , 
3/21/2019 2:00,3/21/2019,2:00,20523503,305,both,13.47, , 
3/21/2019 3:00,3/21/2019,3:00,20523503,305,both,13.34, , 
3/21/2019 4:00,3/21/2019,4:00,20523503,305,both,13.12, , 
3/21/2019 11:00,3/21/2019,11:00,20523503,305,both,13.04, , 
3/21/2019 5:00,3/21/2019,5:00,20523503,305,both,12.95, , 
3/21/2019 6:00,3/21/2019,6:00,20523503,305,both,12.82, , 
3/21/2019 7:00,3/21/2019,7:00,20523503,305,both,12.65, , 
3/21/2019 10:00,3/21/2019,10:00,20523503,305,both,12.52, , 
3/21/2019 8:00,3/21/2019,8:00,20523503,305,both,12.48, , 
3/21/2019 9:00,3/21/2019,9:00,20523503,305,both,12.44, , 
3/22/2019 0:00,3/22/2019,0:00,20523503,305,both,13.55, , 
3/22/2019 1:00,3/22/2019,1:00,20523503,305,both,13.3, , 
3/22/2019 17:00,3/22/2019,17:00,20523503,305,both,13.17, , 
3/22/2019 2:00,3/22/2019,2:00,20523503,305,both,12.91, , 
3/22/2019 18:00,3/22/2019,18:00,20523503,305,both,12.52, , 
3/22/2019 3:00,3/22/2019,3:00,20523503,305,both,12.48, , 
3/22/2019 16:00,3/22/2019,16:00,20523503,305,both,12.31, , 
3/22/2019 15:00,3/22/2019,15:00,20523503,305,both,12.22, , 
3/22/2019 4:00,3/22/2019,4:00,20523503,305,both,12.1, , 
3/22/2019 14:00,3/22/2019,14:00,20523503,305,both,12.1, , 
3/22/2019 19:00,3/22/2019,19:00,20523503,305,both,12.1, , 
3/22/2019 5:00,3/22/2019,5:00,20523503,305,both,11.75, , 
3/22/2019 20:00,3/22/2019,20:00,20523503,305,both,11.67, , 
3/22/2019 6:00,3/22/2019,6:00,20523503,305,both,11.45, , 
3/22/2019 21:00,3/22/2019,21:00,20523503,305,both,11.28, , 
3/22/2019 13:00,3/22/2019,13:00,20523503,305,both,11.15, , 
3/22/2019 7:00,3/22/2019,7:00,20523503,305,both,11.02, , 
3/22/2019 22:00,3/22/2019,22:00,20523503,305,both,10.85, , 
3/22/2019 8:00,3/22/2019,8:00,20523503,305,both,10.59, , 
3/22/2019 23:00,3/22/2019,23:00,20523503,305,both,10.46, , 
3/22/2019 12:00,3/22/2019,12:00,20523503,305,both,10.42, , 
3/22/2019 9:00,3/22/2019,9:00,20523503,305,both,10.25, , 
3/22/2019 11:00,3/22/2019,11:00,20523503,305,both,10.21, , 
3/22/2019 10:00,3/22/2019,10:00,20523503,305,both,10.16, , 
3/23/2019 18:00,3/23/2019,18:00,20523503,305,both,16.56, , 
3/23/2019 17:00,3/23/2019,17:00,20523503,305,both,16.39, , 
3/23/2019 19:00,3/23/2019,19:00,20523503,305,both,15.53, , 
3/23/2019 16:00,3/23/2019,16:00,20523503,305,both,15.36, , 
3/23/2019 20:00,3/23/2019,20:00,20523503,305,both,15.01, , 
3/23/2019 21:00,3/23/2019,21:00,20523503,305,both,14.54, , 
3/23/2019 22:00,3/23/2019,22:00,20523503,305,both,14.07, , 
3/23/2019 15:00,3/23/2019,15:00,20523503,305,both,13.9, , 
3/23/2019 23:00,3/23/2019,23:00,20523503,305,both,13.6, , 
3/23/2019 14:00,3/23/2019,14:00,20523503,305,both,13.21, , 
3/23/2019 13:00,3/23/2019,13:00,20523503,305,both,11.88, , 
3/23/2019 12:00,3/23/2019,12:00,20523503,305,both,10.64, , 
3/23/2019 0:00,3/23/2019,0:00,20523503,305,both,10.08, , 
3/23/2019 1:00,3/23/2019,1:00,20523503,305,both,9.56, , 
3/23/2019 2:00,3/23/2019,2:00,20523503,305,both,9.26, , 
3/23/2019 11:00,3/23/2019,11:00,20523503,305,both,9.05, , 
3/23/2019 3:00,3/23/2019,3:00,20523503,305,both,8.92, , 
3/23/2019 4:00,3/23/2019,4:00,20523503,305,both,8.62, , 
3/23/2019 5:00,3/23/2019,5:00,20523503,305,both,8.19, , 
3/23/2019 10:00,3/23/2019,10:00,20523503,305,both,7.89, , 
3/23/2019 6:00,3/23/2019,6:00,20523503,305,both,7.85, , 
3/23/2019 7:00,3/23/2019,7:00,20523503,305,both,7.46, , 
3/23/2019 9:00,3/23/2019,9:00,20523503,305,both,7.2, , 
3/23/2019 8:00,3/23/2019,8:00,20523503,305,both,7.12, , 
3/24/2019 18:00,3/24/2019,18:00,20523503,305,both,19.65, , 
3/24/2019 17:00,3/24/2019,17:00,20523503,305,both,19.35, , 
3/24/2019 16:00,3/24/2019,16:00,20523503,305,both,18.7, , 
3/24/2019 19:00,3/24/2019,19:00,20523503,305,both,18.66, , 
3/24/2019 20:00,3/24/2019,20:00,20523503,305,both,18.23, , 
3/24/2019 21:00,3/24/2019,21:00,20523503,305,both,17.8, , 
3/24/2019 15:00,3/24/2019,15:00,20523503,305,both,17.63, , 
3/24/2019 22:00,3/24/2019,22:00,20523503,305,both,17.5, , 
3/24/2019 23:00,3/24/2019,23:00,20523503,305,both,17.2, , 
3/24/2019 14:00,3/24/2019,14:00,20523503,305,both,16.6, , 
3/24/2019 13:00,3/24/2019,13:00,20523503,305,both,15.27, , 
3/24/2019 12:00,3/24/2019,12:00,20523503,305,both,13.81, , 
3/24/2019 0:00,3/24/2019,0:00,20523503,305,both,13.17, , 
3/24/2019 1:00,3/24/2019,1:00,20523503,305,both,12.65, , 
3/24/2019 2:00,3/24/2019,2:00,20523503,305,both,12.31, , 
3/24/2019 11:00,3/24/2019,11:00,20523503,305,both,12.31, , 
3/24/2019 3:00,3/24/2019,3:00,20523503,305,both,11.88, , 
3/24/2019 4:00,3/24/2019,4:00,20523503,305,both,11.45, , 
3/24/2019 10:00,3/24/2019,10:00,20523503,305,both,11.11, , 
3/24/2019 5:00,3/24/2019,5:00,20523503,305,both,11.02, , 
3/24/2019 6:00,3/24/2019,6:00,20523503,305,both,10.59, , 
3/24/2019 7:00,3/24/2019,7:00,20523503,305,both,10.34, , 
3/24/2019 9:00,3/24/2019,9:00,20523503,305,both,10.21, , 
3/24/2019 8:00,3/24/2019,8:00,20523503,305,both,9.99, , 
3/25/2019 0:00,3/25/2019,0:00,20523503,305,both,16.73, , 
3/25/2019 1:00,3/25/2019,1:00,20523503,305,both,16.39, , 
3/25/2019 16:00,3/25/2019,16:00,20523503,305,both,16.04, , 
3/25/2019 17:00,3/25/2019,17:00,20523503,305,both,16.04, , 
3/25/2019 2:00,3/25/2019,2:00,20523503,305,both,16, , 
3/25/2019 18:00,3/25/2019,18:00,20523503,305,both,15.96, , 
3/25/2019 19:00,3/25/2019,19:00,20523503,305,both,15.87, , 
3/25/2019 13:00,3/25/2019,13:00,20523503,305,both,15.83, , 
3/25/2019 15:00,3/25/2019,15:00,20523503,305,both,15.83, , 
3/25/2019 20:00,3/25/2019,20:00,20523503,305,both,15.74, , 
3/25/2019 21:00,3/25/2019,21:00,20523503,305,both,15.7, , 
3/25/2019 3:00,3/25/2019,3:00,20523503,305,both,15.66, , 
3/25/2019 14:00,3/25/2019,14:00,20523503,305,both,15.66, , 
3/25/2019 22:00,3/25/2019,22:00,20523503,305,both,15.61, , 
3/25/2019 23:00,3/25/2019,23:00,20523503,305,both,15.57, , 
3/25/2019 12:00,3/25/2019,12:00,20523503,305,both,15.53, , 
3/25/2019 4:00,3/25/2019,4:00,20523503,305,both,15.31, , 
3/25/2019 11:00,3/25/2019,11:00,20523503,305,both,15.18, , 
3/25/2019 5:00,3/25/2019,5:00,20523503,305,both,14.97, , 
3/25/2019 10:00,3/25/2019,10:00,20523503,305,both,14.75, , 
3/25/2019 6:00,3/25/2019,6:00,20523503,305,both,14.63, , 
3/25/2019 7:00,3/25/2019,7:00,20523503,305,both,14.33, , 
3/25/2019 9:00,3/25/2019,9:00,20523503,305,both,14.15, , 
3/25/2019 8:00,3/25/2019,8:00,20523503,305,both,14.03, , 
3/26/2019 18:00,3/26/2019,18:00,20523503,305,both,17.16, , 
3/26/2019 17:00,3/26/2019,17:00,20523503,305,both,16.34, , 
3/26/2019 19:00,3/26/2019,19:00,20523503,305,both,16.34, , 
3/26/2019 16:00,3/26/2019,16:00,20523503,305,both,16.08, , 
3/26/2019 20:00,3/26/2019,20:00,20523503,305,both,15.91, , 
3/26/2019 15:00,3/26/2019,15:00,20523503,305,both,15.83, , 
3/26/2019 21:00,3/26/2019,21:00,20523503,305,both,15.61, , 
3/26/2019 0:00,3/26/2019,0:00,20523503,305,both,15.44, , 
3/26/2019 1:00,3/26/2019,1:00,20523503,305,both,15.4, , 
3/26/2019 2:00,3/26/2019,2:00,20523503,305,both,15.36, , 
3/26/2019 3:00,3/26/2019,3:00,20523503,305,both,15.27, , 
3/26/2019 22:00,3/26/2019,22:00,20523503,305,both,15.23, , 
3/26/2019 4:00,3/26/2019,4:00,20523503,305,both,15.18, , 
3/26/2019 5:00,3/26/2019,5:00,20523503,305,both,15.14, , 
3/26/2019 6:00,3/26/2019,6:00,20523503,305,both,14.97, , 
3/26/2019 7:00,3/26/2019,7:00,20523503,305,both,14.67, , 
3/26/2019 23:00,3/26/2019,23:00,20523503,305,both,14.67, , 
3/26/2019 8:00,3/26/2019,8:00,20523503,305,both,14.54, , 
3/26/2019 14:00,3/26/2019,14:00,20523503,305,both,14.33, , 
3/26/2019 9:00,3/26/2019,9:00,20523503,305,both,14.28, , 
3/26/2019 10:00,3/26/2019,10:00,20523503,305,both,14.2, , 
3/26/2019 11:00,3/26/2019,11:00,20523503,305,both,14.15, , 
3/26/2019 13:00,3/26/2019,13:00,20523503,305,both,14.15, , 
3/26/2019 12:00,3/26/2019,12:00,20523503,305,both,14.07, , 
3/27/2019 17:00,3/27/2019,17:00,20523503,305,both,18.87, , 
3/27/2019 18:00,3/27/2019,18:00,20523503,305,both,18.83, , 
3/27/2019 16:00,3/27/2019,16:00,20523503,305,both,17.97, , 
3/27/2019 19:00,3/27/2019,19:00,20523503,305,both,17.54, , 
3/27/2019 15:00,3/27/2019,15:00,20523503,305,both,16.94, , 
3/27/2019 20:00,3/27/2019,20:00,20523503,305,both,16.77, , 
